Id_Votacao;Data;Resultado;TipoVotacao;Projeto;SiglaProjeto;Assunto
2012068;13/11/2012 00:00;;2;MPV;MPV0576/12;MPV  N∫ 576/2012 - REQUERIMENTO DE RETIRADA DE PAUTA 
2012069;20/11/2012 00:00;;1;MPV;MPV0575/12;MPV  N∫ 575/2012 - DVS - PSDB -  SUPRESS√O DO ART. 7∫ DO PLV 
2012073;28/11/2012 00:00;;2;PL.;PL.4367/12;REQ  N∫ 6135/2012 - URG NCIA PARA O  PL 4367/12 
2012075;28/11/2012 00:00;;2;PL.;REQ6461/12;REQ  N∫ 6461/2012 - URG NCIA PL 4365/11 
2012077;04/12/2012 00:00;;2;PL.;REQ6062/12;REQ N∫ 6062/2012 - URG NCIA PARA O PL N∫ 2154/2011
2012078;12/12/2012 00:00;;;;REQ0012/12;REQ N∫ 12/2012 - REQ. DE URG NCIA PARA VOTA«√O DO VETO PARCIAL N∫ 38/2012
2012080;12/12/2012 00:00;;1;MPV;MPV0579/12;MPV N∫ 579/2012 - DVS PDT - EMENDA 72
2012082;18/12/2012 00:00;;1;MPV;MPV0579/12;MPV N∫ 579/2012 - DVS - PV/PPS - EMENDA 382
2012083;18/12/2012 00:00;;1;MPV;MPV0579/12;MPV N∫ 579/2012 - DVS - DEM - EMENDA 135
2013001;20/02/2013 00:00;;2;MPV;MPV0582/12;MPV N∫ 582/2012 - REQUERIMENTO DE RETIRADA DE PAUTA
2013003;26/02/2013 00:00;;1;MPV;MPV0586/12;MPV N∫ 586/2012 - DVS - PSDB - EMENDA N∫ 52
2013004;26/02/2013 00:00;;1;MPV;MPV0586/12;MPV N∫ 586/2012 - DVS - DEM - EMENDA N∫ 44
2013005;27/02/2013 00:00;;2;PDC;PDC0549/12;PDC N∫ 549/2012 - REQUERIMENTO DE RETIRADA DE PAUTA
2013008;06/03/2013 00:00;;1;PEC;PEC0111/11;PEC N∫ 111/2011 - DVS - PMDB - ART. 3∫ DO SUBSTITUTIVO
2013011;12/03/2013 00:00;;2;PL.;REQ6947/13;REQ N∫ 6947/2013 - REQUERIMENTO DE URG NCIA PARA O PL 7663/2010
2013012;13/03/2013 00:00;;2;PEC;PEC0544/02;PEC N∫ 544/2002 - REQUERIMENTO DE RETIRADA DE PAUTA
2013013;13/03/2013 00:00;;1;PEC;PEC0544/02;PEC N∫ 544/2002 - 1∫ TURNO - SUBSTITUTIVO DA COMISS√O ESPECIAL
2013014;19/03/2013 00:00;;1;MPV;MPV0587/12;MPV N∫ 587/2012 - DVS - PT - ART. 9∫ DO PLV
2013015;20/03/2013 00:00;;1;PL.;PL.4904/12;PL N∫ 4904/2012 - DVS - PSD - EMENDA N∫ 1
2013016;20/03/2013 00:00;;;;REQ7126/13;REQ N∫ 7126/2013 - REQUER URG NCIA P/ O PRC N∫ 178/2013
2013023;03/04/2013 00:00;;1;PEC;PEC0544/02;PEC N∫ 544/2002 - PROPOSTA DE EMENDA ¿ CONSTITUI«√O - 2∫ TURNO
2013025;09/04/2013 00:00;;1;MPV;MPV0589/12;"MPV N∫ 589/2012 - DVS - PMDB - EXPR. ""NO PRAZO DE AT… 48 HORAS"", CONST. NO ß 2∫ DO ART. 8∫ DO PLV"""
2013027;10/04/2013 00:00;;2;PL.;REQ6166/12;REQ N∫ 6166/2012 - URG NCIA PARA O PL N∫ 4470/2012
2013030;16/04/2013 00:00;;2;PL.;REQ7494/13;REQ N∫ 7494/2013 - URG NCIA PARA O PL N∫ 4470/2012
2013035;17/04/2013 00:00;;2;PL.;PL.4470/12;PL N∫ 4470/2012 - REQ. DE ENCERRAMENTO DA DISCUSS√O E DO ENCAMINHAMENTO
2013037;17/04/2013 00:00;;1;PL.;PL.4470/12;PL N∫ 4470/2012 - PROJETO DE LEI
2013038;17/04/2013 00:00;;1;PL.;PL.4470/12;PL N∫ 4470/2012 - DVS - PSDB - EMENDA N∫ 2 DE PLEN¡RIO
2013039;23/04/2013 00:00;;1;PL.;PL.4470/12;PL N∫ 4470/2012 - DVS - PPS - EMENDA N∫ 1 DE PLEN√¡RIO
2013040;23/04/2013 00:00;;;MPV;MPV0602/12;MPV N∫ 602/2012 - PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS
2013043;08/05/2013 00:00;;1;MPV;MPV0593/12;MPV N∫ 593/2012 - DVS - PDT - ART. 5∫ DO PLV
2013044;08/05/2013 00:00;;2;MPV;MPV0595/12;MPV N∫ 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA
2013048;14/05/2013 00:00;;;MPV;MPV0595/12;MPV N∫ 595/2012 - EMENDA AGLUTINATIVA N∫ 4
2013049;14/05/2013 00:00;;;MPV;MPV0595/12;MPV N∫ 595/2012 - EMENDA AGLUTINATIVA N∫ 12
2013050;15/05/2013 00:00;;;MPV;MPV0595/12;MPV N∫ 595/2012 - EMENDA AGLUTINATIVA N∫ 8
2013051;15/05/2013 00:00;;1;MPV;MPV0595/12;MPV N∫ 595/2012 - DVS - DEM - EMENDA N∫ 576
2013052;15/05/2013 00:00;;1;MPV;MPV0595/12;"MPV N∫ 595/2012 - DVS - DEM - EXPR. ""VEDADA A EXCLUS√O DE ¡ÅREA"", CPT DO ART. 15 DO PLV"""
